345.0,195.0,429.0,312.0,387.0,253.5,2.518921864832726,389.099544419129,250.57563455907027,FOUND
263.0,197.0,345.0,317.0,304.0,257.0,2.542140168748056,306.031085818092,254.02767929059706,FOUND
485.0,410.0,586.0,541.0,535.5,475.5,2.4847912408472483,537.6981126989251,472.648982539018,FOUND
452.0,189.0,532.0,295.0,492.0,242.0,2.4950795057125577,494.16866486128276,239.12651905880037,FOUND
289.0,30.0,348.0,124.0,318.5,77.0,2.5810831208943883,320.4138241992622,73.95085636049753,NOT FOUND
371.0,35.0,439.0,134.0,405.0,84.5,2.539734123895097,407.0382314691084,81.53257477291571,NOT FOUND
424.0,494.0,533.0,622.0,478.5,558.0,2.4361921767247443,480.8340196273237,555.2591329147024,FOUND
