[303.0, 286.0, 392.0, 411.0, 347.5, 348.5, 2.5228583179626884, 349.5880165544703, 345.5673924796765, 'FOUND', 2.0, 345.98243039938694]
[398.0, 299.0, 489.0, 422.0, 443.5, 360.5, 2.50462739944244, 445.6411307380095, 357.60594416730584, 'FOUND', 87.0, 358.0032294583981]
[308.0, 90.0, 376.0, 187.0, 342.0, 138.5, 2.5301751263786065, 344.0665035270907, 135.5521934981207, 'NOT FOUND']
[497.0, 268.0, 578.0, 376.0, 537.5, 322.0, 2.498091544796509, 539.66, 319.12, 'FOUND', 218.5, 319.5019084552035]
[207.0, 20.0, 263.0, 120.0, 235.0, 70.0, 2.6311043316730176, 236.75897212815462, 66.85897834258101, 'NOT FOUND']
[394.0, 89.0, 467.0, 192.0, 430.5, 140.5, 2.5250263922034657, 432.5816535412214, 137.56287240074244, 'NOT FOUND']
